ASV ID	CN17_B1	CN17_B10	CN17_B13	CN17_B17	CN17_B20	CN17_B23	CN17_CBI1	CN17_CBI10	CN17_CBI4	CN17_CBI5	CN17_CBI8	CN17_CBI9	Taxon
a596bfa3f98b5317af4caa94bda2324f	0	0	0	0	0	0	0	0	28	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Tenderiales; f__Tenderiaceae; g__Candidatus_Tenderia; s__uncultured_bacterium
d8eb7770b423c4ed086e117ade098526	0	0	0	0	0	0	0	0	28	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade; s__uncultured_bacterium
5e9cf5f5dd21a922ecfbacd89088b792	0	0	0	0	0	0	0	0	28	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Lutimonas; 
ae9b5fea0edff17422136c9d90863264	0	0	0	0	0	0	0	0	28	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
600869d4b4c00286b9900fd6e23d0515	0	0	0	0	0	0	0	0	28	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; 
7d36ef2ba5a9e2e5b36df36d222bdd5d	0	0	0	0	0	0	0	0	28	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group; 
63f786aa34e1ef2eab0a0c7fbd2919de	0	0	0	0	0	0	0	0	0	28	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
ffed6e33b389b471d6f2f7760e734de9	0	0	0	0	0	0	0	0	0	0	0	28	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__uncultured_delta
9eb8dc81e6009bdc090d71fe28546166	0	0	0	0	0	0	0	0	0	0	0	28	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Sva0996_marine_group; s__uncultured_bacterium
c7e59a97b2e579ce1f627fad8c41c9c8	27	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__Pseudoalteromonas_sp.
963904ff89f79ce410f6f637d9a628a6	27	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; 
aeb115d2835adfbd9a7864c46082ad49	27	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
b2a9d84d9209542b7690dc63d28d106d	27	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42; s__uncultured_bacterium
2411beb0ad0bfe60658040a08f8fb3e2	17	0	0	0	0	10	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__uncultured; g__uncultured; 
3dd10859bcf718b62eabf1b0e0e76224	12	0	0	0	4	0	0	0	0	0	0	11	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; 
8507c52da988f3122c855a8a416fa3a1	7	0	0	0	9	0	0	0	0	0	0	11	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); 
a50d8b743e604ac934c4fff427bf096b	6	4	4	3	5	0	0	0	0	0	0	5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; s__uncultured_marine
fdc30472863e7e109c7472aef52c3332	4	0	9	0	0	9	0	0	0	0	0	5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Porticoccaceae; g__SAR92_clade; 
0964c1c6063a0fd47df7dc2bb4314099	0	27	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; 
9f08023e05c004fd191bef0ebe995166	0	0	27	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Nitzschia_sp.
37460c078e8d1511f1722f995ac07560	0	0	27	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Arctic97B-4_marine_group; f__Arctic97B-4_marine_group; g__Arctic97B-4_marine_group; 
5552c41685916375ab5b664b6e843e20	0	0	27	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_marine
b1464f8da94b5dbaa1f09d5a1d6e08ae	0	0	27	0	0	0	0	0	0	0	0	0	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_marine
bc8b215cf3c8872c618c365fa48f64f2	0	0	10	0	0	0	0	3	0	7	3	4	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
3bde945b3b35bc574bfc183ea0658b81	0	0	0	27	0	0	0	0	0	0	0	0	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_archaeon
3b1b9fb54ba112dbad491762772969de	0	0	0	27	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__IS-44; 
12ad1bd2a306b734a1fe45ac0ac1dc5a	0	0	0	27	0	0	0	0	0	0	0	0	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_marine
4b9577f7b8f85f2a97398a9108015d9e	0	0	0	27	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_bacterium
80705135685d24995412322ce57cf7e1	0	0	0	0	27	0	0	0	0	0	0	0	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopumilus; s__uncultured_marine
afdfeec135328f842840ff473ee4782b	0	0	0	0	27	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia; s__uncultured_bacterium
23a16fe7ebb0b2a6540462d65d60fe74	0	0	0	0	0	27	0	0	0	0	0	0	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; 
584f4e13b9fd6cd7bf598668fa90beed	0	0	0	0	0	27	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__AT-s2-59; f__AT-s2-59; g__AT-s2-59; s__uncultured_bacterium
e9c5ec5a61f13c3d7f0dae606a16b6f2	0	0	0	0	0	27	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
262764096139fbdc7c3acf89223db9b9	0	0	0	0	0	27	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__PS1_clade; g__PS1_clade; 
2c44a0b331598db8ffc7a68955c52d6c	0	0	0	0	0	27	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; 
6c45541bca0e7b7212e188d5e48f18da	0	0	0	0	0	27	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; 
c3c8871ddc1a6e50b870e7653e5f4477	0	0	0	0	0	0	27	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
635f8e3d5e8ec31aa0fa621df0add8d5	0	0	0	0	0	0	27	0	0	0	0	0	d__Bacteria; p__Myxococcota; c__Polyangia; o__Blfdi19; f__Blfdi19; g__Blfdi19; s__uncultured_bacterium
afcd1825ec83ccbd67ed2ee1a9db1771	0	0	0	0	0	0	27	0	0	0	0	0	d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae; ; 
635fa993bf967723ad2ec6a507a42e6a	0	0	0	0	0	0	27	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_bacterium
63eac757e99c12ea7de52063d051ce53	0	0	0	0	0	0	27	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium
5c3019f5055f814c287d12c9999bdf6e	0	0	0	0	0	0	0	0	27	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
79049b44258d2676b1c43e899027f3c7	0	0	0	0	0	0	0	0	0	27	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_marine
9e8ca7da65e8e8ecce4c3d592481b68d	0	0	0	0	0	0	0	0	0	27	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium
6a3282a104866a7e612f074bc5f353e7	0	0	0	0	0	0	0	0	0	27	0	0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); 
eeff4cf97f7a244b6195f448d75c9230	0	0	0	0	0	0	0	0	0	0	27	0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium
e95d312e7beba75983345bc1cf0d5d42	0	0	0	0	0	0	0	0	0	0	0	27	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; 
391ddd94b189d7295af03522f717dd44	0	0	0	0	0	0	0	0	0	0	0	27	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Gimesiaceae; g__uncultured; 
9b46661590bb0df3e8cd2b14e88167bd	0	0	0	0	0	0	0	0	0	0	0	27	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; 
8189757bdd035792b9d77844f568930d	26	0	0	0	0	0	0	0	0	0	0	0	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_marine
fcb82ab202a452d5177a7b87f3546612	26	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; 
b1d4635f3fc067f729c7e95404ad0c1c	17	0	0	0	0	0	0	0	0	0	0	9	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; 
415bc6a4862abae13d49c4d964ae8da5	7	0	0	0	3	0	0	0	0	0	14	2	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); 
d72d2375b1301f9def0bf8cfaf4320a2	6	0	0	5	0	0	0	0	0	8	7	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
0b70993c8ac25cf6507bb231a074f97f	4	9	0	3	0	0	0	0	0	10	0	0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); 
c56c26ae1b1433a7bbe0bf85c2e0a949	0	26	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__NS10_marine_group; 
94695805c151c3a052a6d196951f3ec7	0	26	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Gimesiaceae; g__uncultured; 
477414266397bf453a88ba053d68c7d2	0	26	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Sva0996_marine_group; 
b1b175c9dde8e3edc3b6f6d8069f2381	0	26	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_bacterium
7a68c5fd9eef1f557e4b2200f706af03	0	3	0	0	8	0	0	0	11	0	0	4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Ascidiaceihabitans; 
a63860657248833137efba8e8f6eaa52	0	0	26	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; ; ; ; 
426fea5088893cf315b7e3e75e131d16	0	0	26	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium
267efea78bc334db8ab0b6fc4d1928e5	0	0	9	0	0	8	0	0	0	0	0	9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; s__uncultured_bacterium
1cdaf6930bac8ee89ab615bfe2c7a808	0	0	6	0	0	8	0	7	2	3	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_marine
481c5c4833b21e69a3b2542c10370b4e	0	0	1	0	0	3	7	4	0	8	3	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
ec9f28c96b222038cab6ef0737d9e975	0	0	0	26	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; 
051571ea9f215d3a156e041ac7a0ed69	0	0	0	26	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; 
48794ba9f092054c668a4f50cabceba1	0	0	0	26	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__KI89A_clade; f__KI89A_clade; g__KI89A_clade; s__uncultured_bacterium
b0dc1a47531bc589460a56ea3ba8eaeb	0	0	0	26	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group; 
2397092ec92d42c8b6c61796d49dccf5	0	0	0	26	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__NS10_marine_group; 
905e4c1ecb24e66bc36a077771f1c97a	0	0	0	0	26	0	0	0	0	0	0	0	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; 
a7ffe79f80fe84a26d679eb68444c260	0	0	0	0	26	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales; f__uncultured; g__uncultured; 
6048c53bc76702829b5f035dd6b03618	0	0	0	0	0	26	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__SAR116_clade; 
22684743d641493fdc37f5d6ab4ee77c	0	0	0	0	0	0	26	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Lewinella; 
7d38136e4ac12f7aeab2b9d84a645868	0	0	0	0	0	0	26	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Nitzschia_sp.
53084a09640bb4d0fa0ae1a583ae10f4	0	0	0	0	0	0	26	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_Mamiellophyceae
8cb8aebff54409e8462c0dd7bfc748b9	0	0	0	0	0	0	0	26	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured; 
26cab8d3ad60b25b5aa7df30b526efa3	0	0	0	0	0	0	0	26	0	0	0	0	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; s__uncultured_marine
cc60267d32e9ca733a13d6de40d3ef0e	0	0	0	0	0	0	0	26	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Methylophagaceae; g__uncultured; 
7afa4f18c9b5915deb6034345531751e	0	0	0	0	0	0	0	0	26	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Nitzschia_sp.
09a6648bbeb2b90abb433f90ccc9fc38	0	0	0	0	0	0	0	0	26	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Aureispira; 
196382be7f86a75a98233f5a9a3da4d3	0	0	0	0	0	0	0	0	26	0	0	0	Unassigned; ; ; ; ; ; 
21619b2545b8e3114209775f4f7c421d	0	0	0	0	0	0	0	0	0	26	0	0	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; 
7ca0f4d5211c502a437d616401c6f75a	0	0	0	0	0	0	0	0	0	26	0	0	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmata; f__Thermoplasmata; g__Marine_Group_III; s__uncultured_marine
4e9e06a9f1f2f161b732c79f28a26ef0	0	0	0	0	0	0	0	0	0	26	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
5bdd066203c011c6b4b0dbcef5fd5ff0	0	0	0	0	0	0	0	0	0	26	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; 
2500941d84617e3d36c64507f1f38cbf	0	0	0	0	0	0	0	0	0	26	0	0	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium
701239c4a41282e8e15e4fa65ccfefba	0	0	0	0	0	0	0	0	0	0	26	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS3a_marine_group; 
c03ed205468b8457dfb99d4eb14ddf27	0	0	0	0	0	0	0	0	0	0	26	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; 
992c1f649ad07533d674dfee9ed80c57	0	0	0	0	0	0	0	0	0	0	26	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__PS1_clade; g__PS1_clade; 
70fc90a6359f0a2d03e0bce00f79ebe6	0	0	0	0	0	0	0	0	0	0	0	26	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__CL500-3; 
0653fc502105c722c1a89be66d417d0a	0	0	0	0	0	0	0	0	0	0	0	26	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
0062ca0e0422a6bf3fac252ad7d83f46	0	0	0	0	0	0	0	0	0	0	0	26	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; s__uncultured_marine
ae209428d895898586937b301d744913	0	0	0	0	0	0	0	0	0	0	0	26	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__uncultured_bacterium
148aa39eaad4ee680c6c206eafd3638a	0	0	0	0	0	0	0	0	0	0	0	26	Unassigned; ; ; ; ; ; 
4eeae572c4b0bd330d5ea803356e37ec	0	0	0	0	0	0	0	0	0	0	0	26	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_bacterium
4b5806a63bc4ee754288001a1e3a4e01	0	0	0	0	0	0	0	0	0	0	0	26	Unassigned; ; ; ; ; ; 
fc834ef11e8b8203a1c2c65364931e5e	0	0	0	0	0	0	0	0	0	0	0	26	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__uncultured_bacterium
b8d0e3a698e20e7eb4282ac97e510fa2	25	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium
e4128a440b9cca8434218f329deb2bf4	25	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium
ce97d233eb941fbbe50c13711487aba0	25	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured; 
eea67aee0db38dd2c6002e1d339b8aa7	25	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__IS-44; 
52f90f9a80c4b98438cd654a51fb6776	0	25	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_bacterium
f99abc854b44fa838a16c8a663b62503	0	25	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS7_marine_group; g__NS7_marine_group; 
effd958c8683cdf8377c087f3b37b5a2	0	25	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade; s__uncultured_bacterium
b1852e3d63447e5e880101157d7eb1ed	0	1	3	0	6	0	0	0	0	0	8	7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Ruegeria; 
9eef73d6b7cc9665b4c4c39756d9ec8a	0	0	25	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group; s__uncultured_bacterium
980e62ac984cfef6ceee6c1f149078c9	0	0	25	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia; s__uncultured_bacterium
0275fe000dc2c959b13773bbacc4ff2e	0	0	25	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Methylophagaceae; g__uncultured; 
ed5898a87ddf736728bacd8388ca1d91	0	0	25	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; ; 
cc5baa5d4a7f3a537d88b93eb1b3753c	0	0	25	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__MB11C04_marine_group; s__uncultured_bacterium
2087573328a91c0603b749aa3623d312	0	0	0	25	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_bacterium
2f91f2ae45cf29552e3873ce0ef9b228	0	0	0	25	0	0	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
78542e1d94a0175201c8df86a68ff9fb	0	0	0	25	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; 
6dd8ee8e04511c3346b22be2f30f61ac	0	0	0	1	0	9	0	8	0	0	7	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
911fa42451927e4ec781577698144b9c	0	0	0	0	25	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS4_marine_group; 
bd856fe9c79a8e7d5b6a517ab639ef78	0	0	0	0	25	0	0	0	0	0	0	0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Roseibacillus; 
ebe5dfcf17a4fcab945a550f9598092d	0	0	0	0	25	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__IS-44; 
dd2ec6c9ff32af1cfa5cfdcdac0ae45a	0	0	0	0	25	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; s__uncultured_bacterium
34c1c284e3a6785b127dbd3dae8aa1db	0	0	0	0	25	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; 
