"","ASV","total_reads","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"1156","ASV_3834",4,"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae","g_","s_"
"1162","ASV_3877",4,"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Pfiesteriaceae","g_","s_"
"1165","ASV_3897",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1176","ASV_3974",4,"Eukaryota","Dinoflagellata","Dinophyceae","Blastodiniales","unknown","g_","s_"
"1196","ASV_4064",4,"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Polykrikos","s_"
"1665","ASV_5603",4,"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","g_","s_"
"1781","ASV_5938",4,"Eukaryota","Dinoflagellata","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","g_","s_"
"1823","ASV_6033",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1887","ASV_6213",4,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"1897","ASV_6243",4,"Eukaryota","Dinoflagellata","Dinophyceae","Blastodiniales","unknown","Blastodinium","Blastodinium spinulosum"
"1921","ASV_6311",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1964","ASV_6408",4,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","s_"
"2003","ASV_6539",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2006","ASV_6549",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","unassigned","g_","s_"
"2059","ASV_6697",4,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","g_","s_"
"2076","ASV_6749",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"2093","ASV_6782",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2157","ASV_7013",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Eudubosquellidae","g_","s_"
"2158","ASV_7014",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2178","ASV_7070",4,"Eukaryota","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","g_","s_"
"2181","ASV_7077",4,"Eukaryota","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacaceae","g_","s_"
"2206","ASV_7152",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2210","ASV_7162",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2220","ASV_7192",4,"Eukaryota","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","g_","s_"
"2237","ASV_7247",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2290","ASV_7876",4,"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae","g_","s_"
"2342","ASV_8890",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Duboscquellidae","g_","s_"
"2349","ASV_9112",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"2379","ASV_9868",4,"Eukaryota","Dinoflagellata","Dinophyceae","unknown","unknown","unknown","Dinophyceae sp. ex Thalassicolla nucleata"
"2381","ASV_9886",4,"Eukaryota","Dinoflagellata","Dinophyceae","Blastodiniales","unknown","g_","s_"
"2388","ASV_9930",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Duboscquellidae","Duboscquella","unassigned"
"2420","ASV_10105",4,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"2438","ASV_10177",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"2454","ASV_10239",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2461","ASV_10302",4,"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Paragymnodinium","s_"
"2488","ASV_10487",4,"Eukaryota","Dinoflagellata","Dinophyceae","Suessiales","Suessiaceae","unassigned","unassigned"
"2498","ASV_10565",4,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"2503","ASV_10588",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2507","ASV_10609",4,"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","unassigned","g_","s_"
"2508","ASV_10613",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"2511","ASV_10623",4,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","g_","s_"
"2550","ASV_10875",4,"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniaceae","g_","s_"
"2554","ASV_10911",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2583","ASV_11071",4,"Eukaryota","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacaceae","g_","s_"
"2596","ASV_11155",4,"Eukaryota","Dinoflagellata","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","unassigned","s_"
"2600","ASV_11171",4,"Eukaryota","Dinoflagellata","Dinophyceae","Blastodiniales","unknown","g_","s_"
"2616","ASV_11274",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2622","ASV_11338",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2637","ASV_11439",4,"Eukaryota","Dinoflagellata","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","g_","s_"
"2640","ASV_11466",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2653","ASV_11616",4,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","s_"
"2654","ASV_11639",4,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","g_","s_"
"2668","ASV_11759",4,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","s_"
"2683","ASV_11889",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2684","ASV_11905",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2695","ASV_12074",4,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2712","ASV_12336",4,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","g_","s_"
"223","ASV_849",3,"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Islandinium","Islandinium tricingulatum"
"323","ASV_1205",3,"Eukaryota","Dinoflagellata","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Ensiculifera","Ensiculifera imariensis"
"533","ASV_1909",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"538","ASV_1922",3,"Eukaryota","Dinoflagellata","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Ensiculifera","Ensiculifera imariensis"
"562","ASV_2005",3,"Eukaryota","Dinoflagellata","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Ensiculifera","s_"
"584","ASV_2079",3,"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","g_","s_"
"650","ASV_2257",3,"Eukaryota","Dinoflagellata","Dinophyceae","unknown","unknown","unknown","Thecate dinoflagellate UDTSW0701"
"747","ASV_2575",3,"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Cochlodinium","s_"
"759","ASV_2607",3,"Eukaryota","Dinoflagellata","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","g_","s_"
"761","ASV_2612",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"767","ASV_2639",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"818","ASV_2798",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"846","ASV_2873",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"858","ASV_2897",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","g_","s_"
"869","ASV_2939",3,"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae","g_","s_"
"882","ASV_2975",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"898","ASV_3018",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","unassigned","g_","s_"
"921","ASV_3088",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","g_","s_"
"923","ASV_3091",3,"Eukaryota","Dinoflagellata","Dinophyceae","Blastodiniales","unknown","Blastodinium","Blastodinium mangini"
"932","ASV_3119",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"958","ASV_3193",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","unassigned","unassigned","s_"
"970","ASV_3221",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","unassigned","unassigned","unassigned"
"979","ASV_3247",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"991","ASV_3273",3,"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniaceae","g_","s_"
"1009","ASV_3326",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","g_","s_"
"1033","ASV_3389",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1034","ASV_3391",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Eudubosquellidae","g_","s_"
"1051","ASV_3454",3,"Eukaryota","Dinoflagellata","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","g_","s_"
"1054","ASV_3461",3,"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Ostreopsidaceae","g_","s_"
"1064","ASV_3481",3,"Eukaryota","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","g_","s_"
"1071","ASV_3501",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1075","ASV_3527",3,"Eukaryota","Dinoflagellata","Dinophyceae","Torodiniales","Torodiniaceae","g_","s_"
"1087","ASV_3582",3,"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"1103","ASV_3636",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1105","ASV_3641",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1126","ASV_3741",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","g_","s_"
"1129","ASV_3750",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"1133","ASV_3763",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1144","ASV_3806",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Eudubosquellidae","g_","s_"
"1149","ASV_3817",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","g_","s_"
"1150","ASV_3819",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1392","ASV_4697",3,"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis sp. BSL-2009a"
"1666","ASV_5604",3,"Eukaryota","Dinoflagellata","Dinophyceae","unknown","unknown","g_","s_"
"1671","ASV_5620",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"1755","ASV_5874",3,"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","g_","s_"
"1756","ASV_5879",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1792","ASV_5955",3,"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae","g_","s_"
"1818","ASV_6025",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","unassigned","unassigned","unassigned"
"1827","ASV_6039",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"1892","ASV_6230",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1932","ASV_6333",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","s_"
"1934","ASV_6335",3,"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniales","Ceratoperidiniaeceae","g_","s_"
"1975","ASV_6464",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1996","ASV_6530",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","s_"
"2016","ASV_6567",3,"Eukaryota","Dinoflagellata","Dinophyceae","Blastodiniales","unknown","g_","s_"
"2029","ASV_6611",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","s_"
"2045","ASV_6663",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2048","ASV_6668",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Eudubosquellidae","g_","s_"
"2056","ASV_6690",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2085","ASV_6763",3,"Eukaryota","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","g_","s_"
"2087","ASV_6770",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"2122","ASV_6885",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2129","ASV_6910",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2200","ASV_7131",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2254","ASV_7331",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Eudubosquellidae","Euduboscquella","Euduboscquella sp. ex Favella arcuata"
"2278","ASV_7613",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"2281","ASV_7664",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"2309","ASV_8232",3,"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","unassigned"
"2320","ASV_8426",3,"Eukaryota","Dinoflagellata","Dinophyceae","Gonyaulacales","Amphidomataceae","g_","s_"
"2322","ASV_8519",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"2336","ASV_8756",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"2395","ASV_9965",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"2405","ASV_10018",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"2433","ASV_10162",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"2439","ASV_10179",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"2452","ASV_10231",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2456","ASV_10255",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"2468","ASV_10357",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"2471","ASV_10367",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2474","ASV_10388",3,"Eukaryota","Dinoflagellata","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","unassigned","unassigned"
"2485","ASV_10456",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"2486","ASV_10461",3,"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Podolampaceae","g_","s_"
"2499","ASV_10568",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","s_"
"2501","ASV_10578",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2505","ASV_10590",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","g_","s_"
"2515","ASV_10661",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2516","ASV_10662",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","unassigned","unassigned","s_"
"2525","ASV_10712",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2556","ASV_10925",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2560","ASV_10935",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"2570","ASV_11007",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2580","ASV_11051",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2582","ASV_11070",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2603","ASV_11188",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2625","ASV_11365",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2638","ASV_11442",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2639","ASV_11443",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","g_","s_"
"2647","ASV_11519",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"2658","ASV_11665",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2675","ASV_11828",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"2676","ASV_11833",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","g_","s_"
"2680","ASV_11865",3,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","g_","s_"
"2700","ASV_12120",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"2710","ASV_12323",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2714","ASV_12460",3,"Eukaryota","Dinoflagellata","Dinophyceae","Coccidiniales","Chytriodiniaceae","g_","s_"
"2715","ASV_12461",3,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"262","ASV_969",2,"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium punctulatum"
"445","ASV_1608",2,"Eukaryota","Dinoflagellata","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Ensiculifera","Ensiculifera imariensis"
"448","ASV_1625",2,"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"472","ASV_1703",2,"Eukaryota","Dinoflagellata","Dinophyceae","Suessiales","unknown","Dactylodinium","unassigned"
"542","ASV_1938",2,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","s_"
"667","ASV_2305",2,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"672","ASV_2314",2,"Eukaryota","Dinoflagellata","Dinophyceae","unknown","unknown","Spiniferites","Spiniferites belerius"
"720","ASV_2484",2,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"796","ASV_2720",2,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"808","ASV_2756",2,"Eukaryota","Dinoflagellata","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Ensiculifera","s_"
"847","ASV_2877",2,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"868","ASV_2938",2,"Eukaryota","Dinoflagellata","Dinophyceae","Blastodiniales","unknown","Blastodinium","unassigned"
"962","ASV_3199",2,"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae","Takayama","s_"
"974","ASV_3229",2,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"996","ASV_3287",2,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","unassigned","unassigned","s_"
"997","ASV_3290",2,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1016","ASV_3347",2,"Eukaryota","Dinoflagellata","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"1017","ASV_3348",2,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1024","ASV_3362",2,"Eukaryota","Dinoflagellata","Dinophyceae","unknown","unknown","g_","s_"
"1026","ASV_3365",2,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1041","ASV_3419",2,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1052","ASV_3459",2,"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","unassigned"
"1055","ASV_3462",2,"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniaceae","g_","s_"
"1056","ASV_3463",2,"Eukaryota","Dinoflagellata","Dinophyceae","Syndiniales","unassigned","unassigned","s_"
